id,title,author,category_id,description,img_url,isbn
240,"""Code of Massachusetts regulations, 2003""",Unknown,10,Archival snapshot of entire looseleaf Code of Massachusetts Regulations held by the Social Law Library of Massachusetts as of January 2020.,https://books.google.com/books/content?id=EPgHZ61DrhgC&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A
241,Physiological Assessment of Human Fitness,"Peter J. Maud, Carl Foster",9,"This text summarises current scientific methods for the assessment of human physiological fitness. The authors provide a rationale for methods of assessment, examine the limitations of some methods and provide details of alternative techniques.",https://books.google.com/books/content?id=rtTokQPt9rIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,9780736046336
242,Physical Activity for Health and Fitness,Allen W. Jackson,9,"Through this book, you can learn to use the latest life-changing information to improve your fitness and enhance your quality of life.",https://books.google.com/books/content?id=51yQ9ori8mAC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,9780736052054
243,The Brockport Physical Fitness Test Manual,"Joseph P. Winnick, Francis Xavier Short",9,This kit is designed to test the health-related fitness of youths from ages 10 through 17 who have various disabilities.,https://books.google.com/books/content?id=CRBkgwUu9-8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,9780736000215
244,Fun & Fitness,Sheila Rich,9,Advice for starting and continuing a sound fitness program.,https://books.google.com/books/content?id=dVEKG1PB1jMC&printsec=frontcover&img=1&zoom=1&source=gbs_api,9780816719495
245,The Complete Manual of Fitness and Well-being,Reader's Digest Association,9,"Each chapter of this all-purpose health book deals with a different topic, ranging from nutrition to exercise and also covering beauty care, sexuality, and alternative medicine. Charts, diagrams, drawings and 450 full-color photos.",https://books.google.com/books/content?id=9IhYAAAAYAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A
246,Marketing Health/fitness Services,Richard F. Gerson,9,"This book provides you with the expertise of proven marketing strategies and tactics. You'll find the skills you need to write a business, and a marketing plan for your health/ fitness product, program, service, facility, or company.--[book cover].",https://books.google.com/books/content?id=slZLAAAAYAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A
247,The Nutrition-fitness Link,Charles A. Salter,9,"Discusses food, diet, and nutrition as they pertain to general physical fitness and mental performance.",https://books.google.com/books/content?id=dCVO1BPdxgYC&printsec=frontcover&img=1&zoom=1&source=gbs_api,9781562942601
248,Teach Yourself Fitness,Jeff Archer,9,"Authored by a professional personal trainer and lifestyle coach, this new teach yourself is designed for all those who joined a gym then got disheartened, who don't know where to start with fitness, or who are just too pressed for time to train. Informative, illustrative and inspirational, the book covers not only the basics of fitness, but also shows readers how staying in shape can become a part of your daily routine. It features advice on starting off, how to set a realistic program, how to monitor your progress and what to do when the motivation falls off. It offers resources including diagrams, bullet points and chapter summaries, and is a key companion for both those who want to be a little fitter and hardened gymbunnies alike.",https://books.google.com/books/content?id=SRJtEgJrXn8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,9780071472739
249,Fitness Through Aerobics,Jan Galen Bishop,9,"The authors use an extended metaphor to serve up a little book with a big message about two essentials of the Christian life. What do bookends have to do with the Christian life? They are a metaphor that Jerry Bridges has developed over the years, and which he and coauthor Bob Bevington flesh out in this small volume. The two ""bookends"" explain not only how we as sinners can be made acceptable to a holy God but also we can find the power to change. They are thus essential for the Christian life. In a unique book that should garner the attention of a wide range of readers, the authors use their extended metaphor to help readers answer questions like: How can I overcome persistent guilt? How can I deal with the pressure to measure up? Where can I find the motivation it takes to grow? How can I live the Christian life with both my head and my heart? How can I be sure God loves me? How can I change in an authentic and lasting way? So what are the bookends of the Christian life? Christ's righteousness as it is transferred to dependent believers, and the Holy Spirit's power as it enables their transformation. In continuing their goal to re-center the church at large onto the historic gospel of Jesus Christ, Bridges and Bevington have served up this little book with a big message so that believers and seekers alike can understand these two keys to a genuine Christian life.",https://books.google.com/books/content?id=Pox-OvaWqxEC&printsec=frontcover&img=1&zoom=1&source=gbs_api,9780897876285
250,From Leanness to Fitness,"Michel Syrett, Jean Lammiman",9,"This is a guide to recognizing the symptoms of corporate anorexia, and the actions needed to achieve the balance that leads to real and sustained growth. It shows that de-layered structures can deliver a sustained competitive edge, provided that constant health checks keep check of stress levels, spans of control and support mechanisms. It examines the new role of HR practitioners as corporate physiologists, building up business muscle and slimming down where necessary while avoiding the dangers of anorexia.",https://books.google.com/books/content?id=TpbMDnCuKkEC&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A
251,Faith Based Fitness,Kenneth Cooper,9,"If you find yourself talking about health and fitness, but never achieving your goal, take heart - you're not alone. Research shows that in spite of the fitness craze andconstant studies showing the value of exercise and proper nutrition, nearly 48 million adults in the United States lead sedentary lives, with one third of us overweight. Cooper helps you turn your words into action with a comprehensive, on-target regimen that pinpoints the relationship betwen spiritual faith and physical health. Known as the ""Father of Aerobics"", Dr. Cooper now reveals the link between spirituality and exercise and nutrition",https://books.google.com/books/content?id=3lmPBLS5Lj0C&printsec=frontcover&img=1&zoom=1&source=gbs_api,9781568655475
252,"The Internet Health, Fitness & Medicine Yellow Pages","Matthew Naythons, Anthony Catsimatides",9,Directory of Internet addresses for medical and health related topics on the Internet. Includes URLs for some hospitals and medical schools.,https://books.google.com/books/content?id=STh5AAAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A
253,The American Labor Legislation Review,Unknown,9,Includes proceedings and papers of the American Association for Labor Legislation previously published in the two series: Proceedings and Legislative review.,https://books.google.com/books/content?id=jDQXAAAAYAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A
254,First Stop for Jobs and Industries,Jennifer A. Dupuis,9,Profiles over 1000 industries and 500 occupations and provides reviews of the top companies.,https://books.google.com/books/content?id=qITWAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,9780787639501
255,The Business of Tourism,A. K. Bhatia,8,"Travel and tourism is one of the world s most important and fastest growing economic sectors, generating jobs and substantial wealth for economies around the globe. The present book The Business of Tourism Concepts and Strategies explains the complex tourism phenomenon in its various manifestations. Various academic disciplines are involved in the study of tourism because of the complex nature of the subject. Some basic disciplines such as economics, psychology, sociology and geography contribute a great deal to the understanding of the subject. Newer disciplines like marketing and management, special interest tourism, travel legislation and business travel have been introduced in this volume. The book gives the reader a global perspective of the travel and tourism industry. The approach has been to provide a simple and comprehensive outline of as many concepts as possible. The book contains some additional features which will be of great help to the reader. These features include case studies having references to the subject matter discussed in various chapters. The cases are taken from the industry and provide interesting material for interactive discussion. Contents "" Acknowledgements "" Preface "" Travel Trade Abbreviations "" Tourism-A Historical Perspective "" Consumer Behaviour and Tourism Demand "" Dimensions of Tourism "" Measuring The Demand For Tourism "" The Structure of Tourism Industry "" The Tourism Industry And Public Sector Organisation` "" Special Interest Tourism "" International Cooperation In Tourism "" Travel And Accommodation "" Travel And Transport "" Retail Travel Trade "" Travel Legislation "" Business Tourism "" Marketing and Promotion for Tourism "" Tourism Planning And Environment "" Glossary Travel and Tourism "" Ticketing And Airlines Terms "" Hotel Industry Terms "" Travel Trade Publications "" International Tourism Periodicals "" Travel Industry Journals And Periodicals "" Travel Research Journals "" Education and Training in Travel and Tourism Institutes "" International Organisations "" Travel Related Publications of International Organisations "" Bibliography "" Index "" CASE STUDIES",https://books.google.com/books/content?id=hVevHV-izi8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,9788120731189
256,Sessional Papers,Canada. Parliament,8,"""Report of the Dominion fishery commission on the fisheries of the province of Ontario, 1893"", issued as an addendum to vol. 26, no. 7.",https://books.google.com/books/content?id=hjVGAQAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A
257,Applying GPS Data to Understand Travel Behavior,"Jean Louise Wolf, William H. Bachman, Marcelo Simas Oliveira, Joshua A. Auld, Abolfazl Mohammadian, Petr Samuilovich Vovsha",8,"""TRB's National Cooperative Highway Research Program (NCHRP) Report 775: Applying GPS Data to Understand Travel Behavior, Volume I: Background, Methods, and Tests describes the research process that was used to develop guidelines on the use of multiple sources of Global Positioning System (GPS) data to understand travel behavior and activity. The guidelines, which are included in NCHRP Report 775, Volume II are intended to provide a jump-start for processing GPS data for travel behavior purposes and provide key information elements that practitioners should consider when using GPS data."" -- Publisher's note.",https://books.google.com/books/content?id=BxOPKrNjttUC&printsec=frontcover&img=1&zoom=1&source=gbs_api,9780309284028
258,Transportation Research Record,Unknown,8,"""For more than 50 years, the Transportation Research Record has been internationally recognized as one of the preeminent peer-reviewed journals for transportation research papers from authors in the United States and from around the world. One of the most cited transportation journals, the TRR offers unparalleled depth and breadth in the coverage of transportation topics from both academic and practitioner perspectives. All modes of passenger and freight transportation are addressed in papers covering a wide array of disciplines, including policy, planning, administration, economics and financing, operations, construction, design, maintenance, safety, and more.""--Publisher's website",https://books.google.com/books/content?id=AvJSAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A
259,Food Preparation and Cooking,Ann Bulleid,7,"This book provides students with the best teaching programme for NVQ Catering and Hospitality - food preparation and cooking. Building on the proven success of the previous edition, it details the core units involved",https://books.google.com/books/content?id=_OwkSMxlmFkC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,9780748725670
260,Recipes for a Lifetime of Beautiful Cooking,"Danielle Alvarez, Libby Travers",7,"Danielle Alvarez's thoughtful recipes, wisdom, and whimsy offer the foundations for a lifetime of joy and nourishment in the kitchen, at the table, and beyond. Danielle Alvarez is an acclaimed restaurant chef, but Recipes for a Lifetime of Beautiful Cooking is dedicated to her favourite way of cooking: at home, for and with friends and family. This fully photographed and illustrated hardback, featuring over 110 recipes and a ribbon marker, draws on Danielle's love of Italian and French food, her Cuban roots, time spent cooking in California and then in Australia, and all the incredible Asian influences that have coloured her time in Sydney. The recipes are eclectic because her interests in flavour are diverse. We are so lucky to live in a world where one night we might be cooking something Indian, then next something Italian and then something Australian. Danielle celebrates this luxury, then applies the essential principles of respecting where food comes from and preparing it with care and attention. Wherever you live, if you have a basic grocery store, you can adopt and enjoy the 100-plus recipes in this book. Every idea – from easy weeknight meals such as a Zucchini frittata or a hearty Cavolo nero and anchovy risotto, to more elaborate weekend projects like Bolognese with homemade Tagliatelle or a Sweet and sour cumin lamb shoulder, to gorgeous desserts such as Plum galette with a fennel crème anglaise – is designed to help you find happiness in your kitchen with the best that is available to you, and according to the ebbs and flows of your mood, budget, and tastes. A lifetime of beautiful home cooking starts here.",https://books.google.com/books/content?id=zyPOEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,9781761188060
261,Japanese Cooking,"Shizuo Tsuji, Mary Sutherland, Yoshiki Tsuji",7,For pre-readers: baby Moses endurance lessons the burning bush the exodus 10 commandments marching on not murmuring. Energetic enjoyable stories of a great Bible hero!,https://books.google.com/books/content?id=fby2Er0seMMC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,9784770030498
262,The Book of Japanese Cooking,"Emi Kazuko, Kazuko Emi",7,"Surprisingly fast and easy-to-prepare recipes, home cooks will enjoy the healthy, natural flavors of Japanese cooking. Each recipe is fully illustrated with color photos and step-by-step instructions.",https://books.google.com/books/content?id=JAb2qBcnSLAC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,9781557882790
263,Cooking with Foods that Fight Cancer,"Richard Béliveau, Denis Gingras",7,From the bestselling authors of Foods That Fight Cancer comes the companion cookbook.,https://books.google.com/books/content?id=6wnCDYyt3goC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,9781741754346
264,New Indian Home Cooking,Madhu Gadia,7,"""Gadia brings quintessential Indian dishes like specialty breads and tandoori chicken within easy reach of the home cook.""--Publishers Weekly""Healthful Indian recipes aplenty...a welcome addition to any kitchen."" --India Currents ""Gadia conveys both a love of her cultural heritage and down-to-earth, easily understood guidelines for healthy eating. A sound resource on Indian cooking from a dietary standpoint."" --Booklist New Indian Home Cooking features more than 100 quick and easy-to-prepare recipes--from appetizers to desserts--plus: sample meal plans * time-saving tips * vegetarian meals * nutritional analysis for each recipe * a glossary of cooking terms and ingredients * and more... Recipes include * Samosas and Naan * Subji Biriyani (vegetable-rice casserole) * Masoor Dal (lentil soup) * Tandoori Tari (barbecued chicken) * Machhi Kali Mirch (baked fish with black pepper) * Rogan Josh (lamb in yogurt sauce) * Pudina Chutney (mint chutney) * Kheer (rice pudding) * and more",https://books.google.com/books/content?id=mY3cO8b5iToC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,9781557883438
265,Classic Cooking Made Easy,"C. P. Fischer, Mechthild Piepenbrock, Barbara Rias-Bucher",7,"A cookbook and videotape program of classic international recipes. A handy time-code guide card is included to locate the recipe demonstrations on the video. Guide includes sections on preparing vegetables, fruits, meats, poultry and fish, cooking time, making sauces and dessert techniques. The videotape shows a master chef preparing only 9 of the recipes in the cookbook and discussing cooking techniques.",https://books.google.com/books/content?id=k7YUZCjmDkIC&printsec=frontcover&img=1&zoom=1&source=gbs_api,9780812056631
266,Minutes of Proceedings of the Institution of Civil Engineers,Institution of Civil Engineers (Great Britain),7,"Vols. 39-214 (1874/75-1921/22) have a section 2 containing ""Other selected papers""; issued separately, 1923-35, as the institution's Selected engineering papers.",https://books.google.com/books/content?id=BVE-AQAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A
267,Slow Cooker Central Kids,Paulene Christie,7,"* Bestselling Australian slow-cooker cookbook series * ** Over 150,000 copies sold ** A book for every parent who wants to be free from mealtime tussles with their kids! 'Amazing books, they get used at least 5 times a week sometimes more' 'I was hooked from the first book. Slow cooking has changed my life' 'I am a cookbook junkie and have not bought another cook book since I purchased all three Slow Cooker Central books' From the trusted bestselling Slow Cooker Central series comes a book packed with more than 200 recipes that your kids will love to eat and are simple enough for them to help cook! How do we know that? Because these are recipes from real mums and dads, who've road-tested these dishes in their own families, with their own kids. With so many recipes to choose from, you don't need to cook the same old boring meals week in week out - you can try something new with the confidence that there will be smiling faces and happy tummies at the table.",https://books.google.com/books/content?id=lmZBDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,9781460709580
268,Crockery Cooking,Better Homes and Gardens,7,"Offers advice on cooking with a crock pot, and gathers recipes for appetizers, soups, stews, meat, poultry, vegetables, and desserts.",https://books.google.com/books/content?id=GWnb0NC89N4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,9780696212239
269,The Professional Chef's Techniques of Healthy Cooking,Mary Deirdre Donovan,7,"Includes color illustrations of USDA Food Guide Pyramid, Mediterranean Food Pyramid and Vegetarian Pyramid.",https://books.google.com/books/content?id=iU8tAQAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A
270,Classic Freshwater Fish Cooking,Eileen Clarke,7,"Packed with nearly 100 time-tested, crowd-pleasin', lip-smackin' recipes for cooking wall-eye, bass, northern pike, and more.",https://books.google.com/books/content?id=cfNyoGOFCi0C&printsec=frontcover&img=1&zoom=1&source=gbs_api,9780896583450
271,"The New Hacker's Dictionary, third edition",Eric S. Raymond,6,"This new edition of the hacker's own phenomenally successful lexicon includes more than 100 new entries and updates or revises 200 more. This new edition of the hacker's own phenomenally successful lexicon includes more than 100 new entries and updates or revises 200 more. Historically and etymologically richer than its predecessor, it supplies additional background on existing entries and clarifies the murky origins of several important jargon terms (overturning a few long-standing folk etymologies) while still retaining its high giggle value. Sample definition hacker n. [originally, someone who makes furniture with an axe] 1. A person who enjoys exploring the details of programmable systems and how to stretch their capabilities, as opposed to most users, who prefer to learn only the minimum necessary. 2. One who programs enthusiastically (even obsessively) or who enjoys programming rather than just theorizing about programming. 3. A person capable of appreciating {hack value}. 4. A person who is good at programming quickly. 5. An expert at a particular program, or one who frequently does work using it or on it; as in `a UNIX hacker'. (Definitions 1 through 5 are correlated, and people who fit them congregate.) 6. An expert or enthusiast of any kind. One might be an astronomy hacker, for example. 7. One who enjoys the intellectual challenge of creatively overcoming or circumventing limitations. 8. [deprecated] A malicious meddler who tries to discover sensitive information by poking around. Hence `password hacker', `network hacker'. The correct term is {cracker}. The term 'hacker' also tends to connote membership in the global community defined by the net (see {network, the} and {Internet address}). It also implies that the person described is seen to subscribe to some version of the hacker ethic (see {hacker ethic, the}). It is better to be described as a hacker by others than to describe oneself that way. Hackers consider themselves something of an elite (a meritocracy based on ability), though one to which new members are gladly welcome. There is thus a certain ego satisfaction to be had in identifying yourself as a hacker (but if you claim to be one and are not, you'll quickly be labeled {bogus}). See also {wannabee}.",https://books.google.com/books/content?id=g80P_4v4QbIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,9780262680929
272,"CEH Certified Ethical Hacker All-in-One Exam Guide, Second Edition",Matt Walker,6,"Thoroughly revised for the latest release of the Certified Ethical Hacker (CEH) v8 certification exam Fully updated for the CEH v8 exam objectives, this comprehensive guide offers complete coverage of the EC-Council's Certified Ethical Hacker exam. In this new edition, IT security expert Matt Walker discusses the latest tools, techniques, and exploits relevant to the CEH exam. You'll find learning objectives at the beginning of each chapter, exam tips, practice exam questions, and in-depth explanations. Designed to help you pass the exam with ease, this authoritative resource also serves as an essential on-the-job reference. Covers all exam topics, including: Introduction to ethical hacking Reconnaissance and footprinting Scanning and enumeration Sniffing and evasion Attacking a system Hacking web servers and applications Wireless network hacking Trojans and other attacks Cryptography Social engineering and physical security Penetration testing Electronic content includes: Hundreds of practice questions Test engine that provides customized exams by chapter",https://books.google.com/books/content?id=F3U-AwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,9780071836470
273,The Shell Hacker's Guide to X and Motif,Alan Southerton,6,"Written by a well-known UNIXWorld editor, this practical, hands-on guide shows UNIX users how to customize the X Window System environment at the window manager level. It includes utilities for modifying menus, colors, and fonts, mouse behavior, customized windows and keyboards, and more.",https://books.google.com/books/content?id=N8VQAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A
274,The Database Hacker's Handbook,David Litchfield,6,This handbook covers how to break into and how to defend the most popular database server software.,https://books.google.com/books/content?id=suhSAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A
275,Reports of Cases in the Supreme Court of Nebraska,"Nebraska. Supreme Court, David Allen Campbell, Guy Ashton Brown, Lorenzo Crounse, Walter Alber Leese, Lee Herdmen, Henry Clay Lindsay, Henry Paxon Stoddart",6,"""Rules of the supreme court. In force February 1, 1914"": v. 94, p. vii-xx.",https://books.google.com/books/content?id=-68EAAAAYAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A
276,"Social Register, Philadelphia, Including Wilmington",Unknown,6,"Includes ""Dilatory domiciles""; for some volumes, some of these updates are issued separately as supplements.",https://books.google.com/books/content?id=hY5IAAAAYAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A
277,The American Hereford Record and Hereford Herd Book,American Hereford Cattle Breeders' Association,6,"Brief history of Hereford cattle: v. 1, p. 359-375.",https://books.google.com/books/content?id=7R9JAAAAYAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A
278,"Gray Hat Hacking The Ethical Hacker's Handbook, Fourth Edition","Daniel Regalado, Shon Harris, Allen Harper, Chris Eagle, Jonathan Ness, Branko Spasojevic, Ryan Linn, Stephen Sims",6,"Cutting-edge techniques for finding and fixing critical security flaws Fortify your network and avert digital catastrophe with proven strategies from a team of security experts. Completely updated and featuring 12 new chapters, Gray Hat Hacking: The Ethical Hacker's Handbook, Fourth Edition explains the enemy’s current weapons, skills, and tactics and offers field-tested remedies, case studies, and ready-to-deploy testing labs. Find out how hackers gain access, overtake network devices, script and inject malicious code, and plunder Web applications and browsers. Android-based exploits, reverse engineering techniques, andcyber law are thoroughly covered in this state-of-the-art resource. Build and launch spoofing exploits with Ettercap and Evilgrade Induce error conditions and crash software using fuzzers Hack Cisco routers, switches, and network hardware Use advanced reverse engineering to exploit Windows and Linux software Bypass Windows Access Control and memory protection schemes Scan for flaws in Web applications using Fiddler and the x5 plugin Learn the use-after-free technique used in recent zero days Bypass Web authentication via MySQL type conversion and MD5 injection attacks Inject your shellcode into a browser's memory using the latest Heap Spray techniques Hijack Web browsers with Metasploit and the BeEF Injection Framework Neutralize ransomware before it takes control of your desktop Dissect Android malware with JEB and DAD decompilers Find one-day vulnerabilities with binary diffing",https://books.google.com/books/content?id=OhakBQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,9780071838504
279,Proceedings,Ohio Academy of Science,6,"Vol. 1-3, include the Annual reports, 1892-1902, v. 1-11, and Special papers, no. 1-7, 1899-1903",https://books.google.com/books/content?id=J-YOAQAAIAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A
280,Predicting Malicious Behavior,Gary M. Jackson,6,"A groundbreaking exploration of how to identify and fight security threats at every level This revolutionary book combines real-world security scenarios with actual tools to predict and prevent incidents of terrorism, network hacking, individual criminal behavior, and more. Written by an expert with intelligence officer experience who invented the technology, it explores the keys to understanding the dark side of human nature, various types of security threats (current and potential), and how to construct a methodology to predict and combat malicious behavior. The companion CD demonstrates available detection and prediction systems and presents a walkthrough on how to conduct a predictive analysis that highlights proactive security measures. Guides you through the process of predicting malicious behavior, using real world examples and how malicious behavior may be prevented in the future Illustrates ways to understand malicious intent, dissect behavior, and apply the available tools and methods for enhancing security Covers the methodology for predicting malicious behavior, how to apply a predictive methodology, and tools for predicting the likelihood of domestic and global threats CD includes a series of walkthroughs demonstrating how to obtain a predictive analysis and how to use various available tools, including Automated Behavior Analysis Predicting Malicious Behavior fuses the behavioral and computer sciences to enlighten anyone concerned with security and to aid professionals in keeping our world safer.",https://books.google.com/books/content?id=m1E5aWwJ3FcC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,9781118166130
281,Ohio Naturalist,Unknown,6,Includes book reviews and abstracts.,https://books.google.com/books/content?id=AVMbAAAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A
282,The New York Supplement,Unknown,6,"""Cases argued and determined in the Court of Appeals, Supreme and lower courts of record of New York State, with key number annotations."" (varies)",https://books.google.com/books/content?id=A-IKAAAAYAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A
283,"CompTIA Security+ Certification Bundle, Third Edition (Exam SY0-501)","Glen E. Clarke, Daniel Lachance",6,"This fully updated, money-saving collection covers every objective on the CompTIA Security+ exam SY0-501 and contains bonus content This up-to-date test preparation bundle covers every objective on the latest version of the CompTIA Security+ exam. Designed to be the ultimate self-study resource, the bundle includes the current editions of CompTIA Security+ Certification Study Guide and CompTIA Security+ Certification Practice Exams and exclusive electronic content—all at a discount of 12% off of the suggested retail price. CompTIA Security+ Certification Bundle, Third Edition, provides examinees with a wide variety of exam-focused preparation resources. Bonus content includes a quick review guide, a security audit checklist, and a URL reference list. Electronic content from the two books features author-led video training, lab simulations, and customizable test engine software that contains four complete practice exams. • 12% cheaper than purchasing the books individually, and features content unavailable elsewhere • Includes a 10% off exam voucher coupon, a $37 value • CompTIA Approved Quality Content (CAQC)—provides complete coverage of every objective on exam SY0-501",https://books.google.com/books/content?id=C6VBDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,9781260116397
284,The York Legal Record,Unknown,6,"A record of cases decided in the courts of York County, Pa., with reports of important cases in other counties and abstracts of decisions made throughout the state.",https://books.google.com/books/content?id=wlGTAAAAIAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A
285,Refigured Painting,"Thomas Krens, Michael Govan, Joseph Thompson",6,"Albert, Hermann ; Antes, Horst ; Bach, Elvira ; Barfuss, Ina ; Baselitz, Georg ; Bömmels, Peter ; Büttner, Werner ; Chevalier, Peter ; Dahn, Walter ; Dokoupil, Jiri Georg ; Fetting, Rainer ; Hacker, Dieter ; Hahn, Friedemann ; Hartmann, Thomas ; Herold, Georg ; Hödicke, K.H. ; Immendorff, Jörg ; Kasseböhmer, Axel ; Kiefer, Anselm ; etc.",https://books.google.com/books/content?id=3C9QAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A
286,The World's Work,Unknown,6,A history of our time.,https://books.google.com/books/content?id=9pCbz1yDQPQC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A
287,"Women, Power, and AT&T",Lois Kathryn Herr,6,"An insiders' view of women's life in the corporate world, and an invaluable case study of how reform really happens.",https://books.google.com/books/content?id=PtQHX4-_HyQC&printsec=frontcover&img=1&zoom=1&source=gbs_api,9781555535377
288,Telecom Crash Course,Shepard,6,"""Get a sound fix on the expanding universe of telecom Explore the vast telecom landscape -- from standards and protocols to premise, access and transport technologies. Far more than an acronym-studded quick fix, Telecom Crash Course is a true tutorial that offers you context, connections, and the wisdom to quickly grasp key technologies, including wireless Internet, optical networking, 3G, IP, protocol layer, PSTN, ATM, spread spectrum, GPRS, and SIP. Author Steven Shepard includes lively stories that deliver important points about the markets that drive the technologies. You get rigorous technical accuracy, with explanations of each technologys economic importance. Heres your chance to decipher the alphabet soup of telecom acronyms -- not just what they stand for, but what they mean and how they can generate profits.""",https://books.google.com/books/content?id=Dj0fAQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A
289,"The Roster of Confederate Soldiers, 1861-1865: Gresholm, Jesse to Hill, F.W. (M253-188",Janet Hewett,6,"The first volume of this set contains an excellent ""Introduction"" and a ""Suggestions on Identifying Confederate Soldiers and Finding their Traces"" by Robert K. Kirk.",https://books.google.com/books/content?id=HlFLAAAAYAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A
290,Japanese the Manga Way,Wayne P. Lammers,5,"A ""real manga, real Japanese"" study guide and resource for language students and teachers",https://books.google.com/books/content?id=xaXukH72bl4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,9781880656907
291,Manga For Dummies,Kensuke Okabayashi,5,"If you love Manga, you’ll eat Manga For Dummies, right up. This step-by-step guide shows you how to create all of your favorite Manga characters from rough sketch through final full-color renderings. You’ll build your skills as you draw animals, mythical creatures, superheroes, teenagers, and villains—along with their weapons, cars, and homes. Soon you’ll be inventing your own characters and placing them in stylish poses and stirring action scenes. Before you know it you’ll be knocking out storyboards and plotlines for you own Manga book. Find out how to: Gear up for drawing with all the right tools and materials Develop the basic skills of Manga figure drawing Customize and accessorize your Manga characters Design spectacular weapons, gadgets, mechas, and vehicles Create 3-D drawings and give characters motion and emotion Write an exciting Manga Story Complete with a stunning, full-color 8 page insert, Manga for Dummies is your real-life guide to the ultimate fantasy world.",https://books.google.com/books/content?id=NJgGN-iWdBUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,9781118051054
292,Adult Manga,Sharon Kinsella,5,"""Adult Manga describes and analyses the rise and fall of the mammoth Japanese comic book industry since the 1960s and the complex new attitudes towards manga in Japan since the 1980s. Topics covered include the recent revival of manga censorship and the moral panic surrounding manga otaku, the repression of the amateur manga subculture and the promotion of certain genres of manga by educational and cultural institutions, changes in the intellectual relationship between manga artists and publishing company editors, and the assimilation of manga into national culture. This provocative and timely book shows how manga's status in Japanese society is linked to changes in the balance of power between artists and editors.""--BOOK JACKET.Title Summary field provided by Blackwell North America, Inc. All Rights Reserved",https://books.google.com/books/content?id=OudYqWuAlSwC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,9780824823184
293,Shonen Jump Manga Plus Advanced,Elizabeth Kawasaki,5,Sample of selections from Shonen jump and Shonen jump advanced manga for 2006.,https://books.google.com/books/content?id=LZzmRgv5mjQC&printsec=frontcover&img=1&zoom=1&source=gbs_api,9781421509433
